ID	fileName	fileNamePE	experiment	tissue	condition	replicate	lane	merge	input	pairedEnd	macsGroup	phredScore	adapter	trimQuality	adapterPE	trimQualityPE
SRR568161			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Stanford_ChipSeq_K562_ZNF384_(HPA004051)_IgG-rab		1	SRX186626	NA	false						
SRR568162			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Stanford_ChipSeq_K562_CDP_(sc-6327)_IgG-rab		1	SRX186627	NA	false						
SRR568163			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Stanford_ChipSeq_K562_CDP_(sc-6327)_IgG-rab		2	SRX186627	NA	false						
SRR568164			SRP007993	IMR90 -;- fetal lung fibroblasts, newly promoted to tier 2: not in 2011 analysis -;- endoderm	Stanford_ChipSeq_IMR90_CHD1_(NB100-60411)_IgG-rab		2	SRX186628	NA	false						
SRR568165			SRP007993	IMR90 -;- fetal lung fibroblasts, newly promoted to tier 2: not in 2011 analysis -;- endoderm	Stanford_ChipSeq_IMR90_CHD1_(NB100-60411)_IgG-rab		1	SRX186628	NA	false						
SRR568166			SRP007993	SK-N-SH -;- neuroblastoma, newly promoted to tier 2: not in 2011 analysis, the SK-N-SH line was established from a neuroblastoma in a 4 year old individual. -;- ectoderm	Stanford_ChipSeq_SK-N-SH_Input_IgG-rab		2	SRX186629	input	false						
SRR568167			SRP007993	SK-N-SH -;- neuroblastoma, newly promoted to tier 2: not in 2011 analysis, the SK-N-SH line was established from a neuroblastoma in a 4 year old individual. -;- ectoderm	Stanford_ChipSeq_SK-N-SH_Input_IgG-rab		1	SRX186629	input	false						
SRR568168			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Stanford_ChipSeq_K562_HCFC1_(NB100-68209)_IgG-rab		1	SRX186630	NA	false						
SRR568169			SRP007993	K562 -;- leukemia, "The continuous cell line K-562 was established by Lozzio and Lozzio from the pleural effusion of a 53-year-old female with chronic myelogenous leukemia in terminal blast crises." - ATCC -;- mesoderm	Stanford_ChipSeq_K562_HCFC1_(NB100-68209)_IgG-rab		2	SRX186630	NA	false						
SRR568170			SRP007993	SK-N-SH -;- neuroblastoma, newly promoted to tier 2: not in 2011 analysis, the SK-N-SH line was established from a neuroblastoma in a 4 year old individual. -;- ectoderm	Stanford_ChipSeq_SK-N-SH_p300_(SC-584)_IgG-rab		2	SRX186631	NA	false						
SRR568171			SRP007993	SK-N-SH -;- neuroblastoma, newly promoted to tier 2: not in 2011 analysis, the SK-N-SH line was established from a neuroblastoma in a 4 year old individual. -;- ectoderm	Stanford_ChipSeq_SK-N-SH_p300_(SC-584)_IgG-rab		1	SRX186631	NA	false						
SRR568172			SRP007993	SK-N-SH -;- neuroblastoma, newly promoted to tier 2: not in 2011 analysis, the SK-N-SH line was established from a neuroblastoma in a 4 year old individual. -;- ectoderm	Stanford_ChipSeq_SK-N-SH_SMC3_(ab9263)_IgG-rab		2	SRX186632	NA	false						
SRR568173			SRP007993	SK-N-SH -;- neuroblastoma, newly promoted to tier 2: not in 2011 analysis, the SK-N-SH line was established from a neuroblastoma in a 4 year old individual. -;- ectoderm	Stanford_ChipSeq_SK-N-SH_SMC3_(ab9263)_IgG-rab		1	SRX186632	NA	false						
SRR568174			SRP007993	SK-N-SH -;- neuroblastoma, newly promoted to tier 2: not in 2011 analysis, the SK-N-SH line was established from a neuroblastoma in a 4 year old individual. -;- ectoderm	Stanford_ChipSeq_SK-N-SH_Rad21_IgG-rab		1	SRX186633	NA	false						
SRR568175			SRP007993	SK-N-SH -;- neuroblastoma, newly promoted to tier 2: not in 2011 analysis, the SK-N-SH line was established from a neuroblastoma in a 4 year old individual. -;- ectoderm	Stanford_ChipSeq_SK-N-SH_Rad21_IgG-rab		2	SRX186633	NA	false						
SRR568176			SRP007993	SK-N-SH -;- neuroblastoma, newly promoted to tier 2: not in 2011 analysis, the SK-N-SH line was established from a neuroblastoma in a 4 year old individual. -;- ectoderm	Stanford_ChipSeq_SK-N-SH_RFX5_(200-401-194)_IgG-rab		1	SRX186634	NA	false						
SRR568177			SRP007993	SK-N-SH -;- neuroblastoma, newly promoted to tier 2: not in 2011 analysis, the SK-N-SH line was established from a neuroblastoma in a 4 year old individual. -;- ectoderm	Stanford_ChipSeq_SK-N-SH_RFX5_(200-401-194)_IgG-rab		2	SRX186634	NA	false						
SRR568178			SRP007993	SK-N-SH -;- neuroblastoma, newly promoted to tier 2: not in 2011 analysis, the SK-N-SH line was established from a neuroblastoma in a 4 year old individual. -;- ectoderm	Stanford_ChipSeq_SK-N-SH_Nrf1_IgG-rab		2	SRX186635	NA	false						
SRR568179			SRP007993	SK-N-SH -;- neuroblastoma, newly promoted to tier 2: not in 2011 analysis, the SK-N-SH line was established from a neuroblastoma in a 4 year old individual. -;- ectoderm	Stanford_ChipSeq_SK-N-SH_Nrf1_IgG-rab		1	SRX186635	NA	false						
SRR568180			SRP007993	SK-N-SH -;- neuroblastoma, newly promoted to tier 2: not in 2011 analysis, the SK-N-SH line was established from a neuroblastoma in a 4 year old individual. -;- ectoderm	Stanford_ChipSeq_SK-N-SH_Mxi1_(AF4185)_IgG-rab		1	SRX186636	NA	false						
SRR568181			SRP007993	SK-N-SH -;- neuroblastoma, newly promoted to tier 2: not in 2011 analysis, the SK-N-SH line was established from a neuroblastoma in a 4 year old individual. -;- ectoderm	Stanford_ChipSeq_SK-N-SH_Mxi1_(AF4185)_IgG-rab		2	SRX186636	NA	false						
SRR568182			SRP007993	SK-N-SH -;- neuroblastoma, newly promoted to tier 2: not in 2011 analysis, the SK-N-SH line was established from a neuroblastoma in a 4 year old individual. -;- ectoderm	Stanford_ChipSeq_SK-N-SH_JunD_IgG-rab		2	SRX186637	NA	false						
SRR568183			SRP007993	SK-N-SH -;- neuroblastoma, newly promoted to tier 2: not in 2011 analysis, the SK-N-SH line was established from a neuroblastoma in a 4 year old individual. -;- ectoderm	Stanford_ChipSeq_SK-N-SH_JunD_IgG-rab		1	SRX186637	NA	false						
SRR568184			SRP007993	SK-N-SH -;- neuroblastoma, newly promoted to tier 2: not in 2011 analysis, the SK-N-SH line was established from a neuroblastoma in a 4 year old individual. -;- ectoderm	Stanford_ChipSeq_SK-N-SH_CTCF_(SC-15914)_IgG-rab		1	SRX186638	NA	false						
SRR568185			SRP007993	SK-N-SH -;- neuroblastoma, newly promoted to tier 2: not in 2011 analysis, the SK-N-SH line was established from a neuroblastoma in a 4 year old individual. -;- ectoderm	Stanford_ChipSeq_SK-N-SH_CTCF_(SC-15914)_IgG-rab		2	SRX186638	NA	false						
SRR568186			SRP007993	GM12878 -;- B-lymphocyte, lymphoblastoid, International HapMap Project - CEPH/Utah - European Caucasion, Epstein-Barr Virus -;- mesoderm	Stanford_ChipSeq_GM12878_JunD_IgG-rab		1	SRX186639	NA	false						
SRR568187			SRP007993	GM12878 -;- B-lymphocyte, lymphoblastoid, International HapMap Project - CEPH/Utah - European Caucasion, Epstein-Barr Virus -;- mesoderm	Stanford_ChipSeq_GM12878_JunD_IgG-rab		2	SRX186639	NA	false						
SRR414337			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ahr 0 min post LPS stimulation; Mus musculus; ChIP-Seq		3	SRX122382	NA	false						
SRR414338			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ahr 0 min post LPS stimulation; Mus musculus; ChIP-Seq		1	SRX122382	NA	false						
SRR414339			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ahr 0 min post LPS stimulation; Mus musculus; ChIP-Seq		2	SRX122382	NA	false						
SRR414340			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ahr 120 min post LPS stimulation; Mus musculus; ChIP-Seq		3	SRX122383	NA	false						
SRR414341			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ahr 120 min post LPS stimulation; Mus musculus; ChIP-Seq		2	SRX122383	NA	false						
SRR414342			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ahr 120 min post LPS stimulation; Mus musculus; ChIP-Seq		1	SRX122383	NA	false						
SRR414343			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ahr 30 min post LPS stimulation; Mus musculus; ChIP-Seq		1	SRX122384	NA	false						
SRR414344			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ahr 30 min post LPS stimulation; Mus musculus; ChIP-Seq		3	SRX122384	NA	false						
SRR414345			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ahr 30 min post LPS stimulation; Mus musculus; ChIP-Seq		2	SRX122384	NA	false						
SRR414346			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ahr 60 min post LPS stimulation; Mus musculus; ChIP-Seq		2	SRX122385	NA	false						
SRR414347			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ahr 60 min post LPS stimulation; Mus musculus; ChIP-Seq		1	SRX122385	NA	false						
SRR414348			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ahr 60 min post LPS stimulation; Mus musculus; ChIP-Seq		3	SRX122385	NA	false						
SRR414349			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 0 min post LPS stimulation; Mus musculus; ChIP-Seq		5	SRX122386	NA	false						
SRR414350			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 0 min post LPS stimulation; Mus musculus; ChIP-Seq		3	SRX122386	NA	false						
SRR414351			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 0 min post LPS stimulation; Mus musculus; ChIP-Seq		7	SRX122386	NA	false						
SRR414352			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 0 min post LPS stimulation; Mus musculus; ChIP-Seq		8	SRX122386	NA	false						
SRR414353			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 0 min post LPS stimulation; Mus musculus; ChIP-Seq		6	SRX122386	NA	false						
SRR414354			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 0 min post LPS stimulation; Mus musculus; ChIP-Seq		4	SRX122386	NA	false						
SRR414355			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 0 min post LPS stimulation; Mus musculus; ChIP-Seq		1	SRX122386	NA	false						
SRR414356			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 0 min post LPS stimulation; Mus musculus; ChIP-Seq		2	SRX122386	NA	false						
SRR414357			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 120 min post LPS stimulation; Mus musculus; ChIP-Seq		3	SRX122387	NA	false						
SRR414358			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 120 min post LPS stimulation; Mus musculus; ChIP-Seq		2	SRX122387	NA	false						
SRR414359			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 120 min post LPS stimulation; Mus musculus; ChIP-Seq		5	SRX122387	NA	false						
SRR414360			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 120 min post LPS stimulation; Mus musculus; ChIP-Seq		6	SRX122387	NA	false						
SRR414361			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 120 min post LPS stimulation; Mus musculus; ChIP-Seq		1	SRX122387	NA	false						
SRR414362			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 120 min post LPS stimulation; Mus musculus; ChIP-Seq		8	SRX122387	NA	false						
SRR414363			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 120 min post LPS stimulation; Mus musculus; ChIP-Seq		7	SRX122387	NA	false						
SRR414364			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 120 min post LPS stimulation; Mus musculus; ChIP-Seq		4	SRX122387	NA	false						
SRR414365			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 30 min post LPS stimulation; Mus musculus; ChIP-Seq		2	SRX122388	NA	false						
SRR414366			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 30 min post LPS stimulation; Mus musculus; ChIP-Seq		7	SRX122388	NA	false						
SRR414367			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 30 min post LPS stimulation; Mus musculus; ChIP-Seq		3	SRX122388	NA	false						
SRR414368			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 30 min post LPS stimulation; Mus musculus; ChIP-Seq		5	SRX122388	NA	false						
SRR414369			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 30 min post LPS stimulation; Mus musculus; ChIP-Seq		4	SRX122388	NA	false						
SRR414370			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 30 min post LPS stimulation; Mus musculus; ChIP-Seq		8	SRX122388	NA	false						
SRR414371			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 30 min post LPS stimulation; Mus musculus; ChIP-Seq		1	SRX122388	NA	false						
SRR414372			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 30 min post LPS stimulation; Mus musculus; ChIP-Seq		6	SRX122388	NA	false						
SRR414373			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 60 min post LPS stimulation; Mus musculus; ChIP-Seq		3	SRX122389	NA	false						
SRR414374			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 60 min post LPS stimulation; Mus musculus; ChIP-Seq		1	SRX122389	NA	false						
SRR414375			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 60 min post LPS stimulation; Mus musculus; ChIP-Seq		4	SRX122389	NA	false						
SRR414376			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 60 min post LPS stimulation; Mus musculus; ChIP-Seq		5	SRX122389	NA	false						
SRR414377			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 60 min post LPS stimulation; Mus musculus; ChIP-Seq		2	SRX122389	NA	false						
SRR414378			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 60 min post LPS stimulation; Mus musculus; ChIP-Seq		7	SRX122389	NA	false						
SRR414379			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 60 min post LPS stimulation; Mus musculus; ChIP-Seq		8	SRX122389	NA	false						
SRR414380			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of Ctcf 60 min post LPS stimulation; Mus musculus; ChIP-Seq		6	SRX122389	NA	false						
SRR414381			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of E2f1 0 min post LPS stimulation; Mus musculus; ChIP-Seq		5	SRX122390	NA	false						
SRR414382			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of E2f1 0 min post LPS stimulation; Mus musculus; ChIP-Seq		2	SRX122390	NA	false						
SRR414383			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of E2f1 0 min post LPS stimulation; Mus musculus; ChIP-Seq		1	SRX122390	NA	false						
SRR414384			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of E2f1 0 min post LPS stimulation; Mus musculus; ChIP-Seq		4	SRX122390	NA	false						
SRR414385			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of E2f1 0 min post LPS stimulation; Mus musculus; ChIP-Seq		3	SRX122390	NA	false						
SRR414386			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of E2f1 0 min post LPS stimulation; Mus musculus; ChIP-Seq		6	SRX122390	NA	false						
SRR414387			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of E2f1 0 min post LPS stimulation; Mus musculus; ChIP-Seq		7	SRX122390	NA	false						
SRR414388			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of E2f1 0 min post LPS stimulation; Mus musculus; ChIP-Seq		8	SRX122390	NA	false						
SRR414389			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of E2f1 120 min post LPS stimulation; Mus musculus; ChIP-Seq		1	SRX122391	NA	false						
SRR414390			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of E2f1 120 min post LPS stimulation; Mus musculus; ChIP-Seq		6	SRX122391	NA	false						
SRR414391			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of E2f1 120 min post LPS stimulation; Mus musculus; ChIP-Seq		5	SRX122391	NA	false						
SRR414392			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of E2f1 120 min post LPS stimulation; Mus musculus; ChIP-Seq		8	SRX122391	NA	false						
SRR414393			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of E2f1 120 min post LPS stimulation; Mus musculus; ChIP-Seq		7	SRX122391	NA	false						
SRR414394			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of E2f1 120 min post LPS stimulation; Mus musculus; ChIP-Seq		2	SRX122391	NA	false						
SRR414395			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of E2f1 120 min post LPS stimulation; Mus musculus; ChIP-Seq		3	SRX122391	NA	false						
SRR414396			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of E2f1 120 min post LPS stimulation; Mus musculus; ChIP-Seq		4	SRX122391	NA	false						
SRR414397			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of E2f1 30 min post LPS stimulation; Mus musculus; ChIP-Seq		2	SRX122392	NA	false						
SRR414398			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of E2f1 30 min post LPS stimulation; Mus musculus; ChIP-Seq		1	SRX122392	NA	false						
SRR414399			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of E2f1 30 min post LPS stimulation; Mus musculus; ChIP-Seq		3	SRX122392	NA	false						
SRR414400			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of E2f1 30 min post LPS stimulation; Mus musculus; ChIP-Seq		8	SRX122392	NA	false						
SRR414401			SRP011071	C57BL/6 -;- bone marrow -;- bone marrow-derived dendritic cells	ChIP-Seq of E2f1 30 min post LPS stimulation; Mus musculus; ChIP-Seq		4	SRX122392	NA	false						
